objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.1398222613,0.0352344785,0.9958333333,0.0224381867,0.0000000000,0.0000000000,1388889.7301646955,7479395.4952664021,0.1415172148,0.1398222613,0.1473857543,0.1583610263,0.1420284465,0.2043071690,-21.8617326850,0.0000000000,True,True
