objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1157820897,0.0442030618,0.9750000000,0.0500000000,0.0000000000,0.0000000000,8763038.7853642534,16771907.9366964567,0.1836020858,0.1872941489,0.1782340516,0.2425451545,0.1965285862,0.1157820897,-7.5006872876,0.0000000288,True,True,30,0.1773500000,1.0000000000,0.7094000000
