objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1204686974,0.0273829088,0.9958333333,0.0224381867,0.0000000000,0.0000000000,695426.5170899286,3744982.8107415871,0.1204686974,0.1278626574,0.1230845001,0.1417861490,0.1340556241,0.1763929785,-30.0613060933,0.0000000000,True,True,30,0.2733267869,1.0000000000,0.7094000000
