fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9779872546,1.0000000000,0.0000000000,1.0000000000,1.0490848311,1.0000000000,0.0141392017,1.0000000000
0.3758948389,2.0000000000,0.5681539020,2.0000000000,0.1789364918,2.0000000000,-0.3679615569,2.0000000000
0.0171253147,3.0000000000,1.0000000000,3.0000000000,0.1345246240,3.0000000000,-0.6001964142,3.0000000000
