objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1732410960,0.0475932683,0.9958333333,0.0224381867,0.0000000000,0.0000000000,2205456.4232028536,11876741.2157359067,0.1749394848,0.1732410960,0.1789815316,0.2103584311,0.1800728849,0.2419855252,-12.4034519723,0.0000000000,True,True,30,0.2828609199,1.0000000000,0.7094000000
