fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9419340580,1.0000000000,0.0000000000,1.0000000000,1.0828749517,1.0000000000,0.0549980274,1.0000000000
0.3946224537,2.0000000000,0.5430566390,2.0000000000,0.2658367286,2.0000000000,-0.2623842214,2.0000000000
0.0451737170,3.0000000000,1.0000000000,3.0000000000,0.2090333161,3.0000000000,-0.4418137705,3.0000000000
