seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
801959002,0.0000000000,1.0000000000,0.0000000000,0.1759705358,0.4976992381,0.1368257357,0.1895044904
553299522,0.0000000000,1.0000000000,0.0000000000,0.3479815928,0.2083470292,0.1458846458,0.2977867321
291978905,0.0000000000,1.0000000000,0.0000000000,0.1266382537,0.0023284180,0.5147681789,0.3562651494
409815678,0.0000000000,1.0000000000,0.0000000000,0.1898918036,0.2283985868,0.5168192242,0.0648903854
778629689,0.0000000000,1.0000000000,0.0000000000,0.2601719031,0.2861705200,0.3237528448,0.1299047321
565821110,0.0000000000,1.0000000000,0.0000000000,0.2527248478,0.3853525445,0.0200101219,0.3419124858
189432789,0.0000000000,1.0000000000,0.0000000000,0.2467505342,0.1714068178,0.4137279338,0.1681147143
260716052,0.0000000000,1.0000000000,0.0000000000,0.3055606290,0.2128600145,0.2875945110,0.1939848455
190911652,0.0000000000,1.0000000000,0.0000000000,0.1746085664,0.3067516035,0.2152434763,0.3033963539
436358451,0.0000000000,1.0000000000,0.0000000000,0.1760872949,0.1718543886,0.3808167955,0.2712415210
290161053,0.0000000000,1.0000000000,0.0000000000,0.3898864325,0.2036068810,0.3972916252,0.0092150613
134818858,0.0000000000,1.0000000000,0.0000000000,0.4053813165,0.4895037798,0.0163527734,0.0887621303
645854039,0.0000000000,1.0000000000,0.0000000000,0.2858522528,0.5790524544,0.0272503912,0.1078449016
702891158,0.0000000000,1.0000000000,0.0000000000,0.0579149033,0.2294215988,0.3228394889,0.3898240090
336630527,0.0000000000,1.0000000000,0.0000000000,0.3235916866,0.1044366750,0.0226017581,0.5493698802
100561030,0.0000000000,1.0000000000,0.0000000000,0.3427116567,0.1493505177,0.0261713933,0.4817664324
405071124,0.0000000000,1.0000000000,0.0000000000,0.2589134299,0.3025568581,0.2609936861,0.1775360259
279517748,0.0000000000,1.0000000000,0.0000000000,0.3388360596,0.3239583986,0.2306798928,0.1065256490
381173151,0.0000000000,1.0000000000,0.0000000000,0.1055516402,0.4044407465,0.4754724702,0.0145351431
218520611,0.0000000000,1.0000000000,0.0000000000,0.0354937563,0.3703872746,0.3001523376,0.2939666315
32621845,0.0000000000,1.0000000000,0.0000000000,0.2643801104,0.2954072907,0.0472051105,0.3930074884
131626640,0.0000000000,1.0000000000,0.0000000000,0.2883287645,0.4387993995,0.1474350689,0.1254367671
848398337,0.0000000000,1.0000000000,0.0000000000,0.1228007289,0.3274032018,0.1209638514,0.4288322179
549091141,0.0000000000,1.0000000000,0.0000000000,0.1892244188,0.2075360156,0.2839193747,0.3193201909
541529020,0.0000000000,1.0000000000,0.0000000000,0.2453334380,0.2727250183,0.2089693536,0.2729721901
196957156,0.0000000000,1.0000000000,0.0000000000,0.5018214319,0.4895998917,0.0077144931,0.0008641834
682541066,0.0000000000,1.0000000000,0.0000000000,0.3138712879,0.0618498614,0.3706258476,0.2536530031
751169557,0.0000000000,1.0000000000,0.0000000000,0.2971488707,0.2085422831,0.3626508508,0.1316579954
933511772,0.0000000000,1.0000000000,0.0000000000,0.2826029052,0.2756481102,0.2705830892,0.1711658954
279872710,0.0000000000,1.0000000000,0.0000000000,0.2090246451,0.2487189346,0.3564265547,0.1858298656
