seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
693247024,0.0000000000,1.0000000000,0.0000000000,0.4673713640,0.2113136549,0.2782866156,0.0430283655
504389269,0.0000000000,1.0000000000,0.0000000000,0.3266530409,0.1695274756,0.2167450639,0.2870744196
141121216,0.0000000000,1.0000000000,0.0000000000,0.1932241232,0.2037954599,0.3518823886,0.2510980283
524645739,0.0000000000,1.0000000000,0.0000000000,0.0023484282,0.5161744337,0.2094499838,0.2720271542
712699943,0.0000000000,1.0000000000,0.0000000000,0.1335821545,0.4024712643,0.3918894600,0.0720571212
324344427,0.0000000000,1.0000000000,0.0000000000,0.2560181005,0.4433845540,0.2537635595,0.0468337860
993950994,0.0000000000,1.0000000000,0.0000000000,0.3574341946,0.0826237276,0.1750467261,0.3848953517
391222761,0.0000000000,1.0000000000,0.0000000000,0.2980506771,0.2188794292,0.1569547408,0.3261151530
690493323,0.0000000000,1.0000000000,0.0000000000,0.0396731801,0.3688362459,0.3285221134,0.2629684606
445197227,0.0000000000,1.0000000000,0.0000000000,0.6681372388,0.0000000000,0.1576595235,0.1742032377
540174337,0.0000000000,1.0000000000,0.0000000000,0.2309478607,0.3233978666,0.1026586919,0.3429955807
315415232,0.0000000000,1.0000000000,0.0000000000,0.5074205726,0.3281012710,0.1174212032,0.0470569532
725737664,0.0000000000,1.0000000000,0.0000000000,0.2012211206,0.3095636042,0.3218944911,0.1673207840
723639739,0.0000000000,1.0000000000,0.0000000000,0.1531971335,0.3943331226,0.1824190138,0.2700507301
898436507,0.0000000000,1.0000000000,0.0000000000,0.6101871300,0.0654597854,0.1528612680,0.1714918166
606270501,0.0000000000,1.0000000000,0.0000000000,0.2400175072,0.2458635838,0.4669312949,0.0471876141
706217254,0.0000000000,1.0000000000,0.0000000000,0.3341182683,0.1424538758,0.3019036264,0.2215242296
482059015,0.0000000000,1.0000000000,0.0000000000,0.1587751280,0.2982986165,0.3822576459,0.1606686097
198644465,0.0000000000,1.0000000000,0.0000000000,0.0037521581,0.3790472528,0.0871894384,0.5300111508
609004657,0.0000000000,1.0000000000,0.0000000000,0.2494165178,0.3435370082,0.2959758423,0.1110706317
503861464,0.0000000000,1.0000000000,0.0000000000,0.0286393525,0.1553069383,0.4272417564,0.3888119528
469345465,0.0000000000,1.0000000000,0.0000000000,0.3593880577,0.0802942806,0.4009708285,0.1593468332
910869154,0.0000000000,1.0000000000,0.0000000000,0.1912405593,0.3833908622,0.1953963438,0.2299722347
379451842,0.0000000000,1.0000000000,0.0000000000,0.2384317340,0.2008857426,0.3207200238,0.2399624996
568097856,0.0000000000,1.0000000000,0.0000000000,0.2858694326,0.3525001141,0.0000000000,0.3616304532
7767922,0.0000000000,1.0000000000,0.0000000000,0.4665599354,0.0907196202,0.3919556865,0.0507647578
764312460,0.0000000000,1.0000000000,0.0000000000,0.4194013202,0.2189302797,0.2872587561,0.0744096441
814546886,0.0000000000,1.0000000000,0.0000000000,0.2061935041,0.1619136927,0.3880940285,0.2437987748
939201192,0.0000000000,1.0000000000,0.0000000000,0.0070889406,0.3187303189,0.1331007241,0.5410800163
520269108,0.0000000000,1.0000000000,0.0000000000,0.0831863162,0.0006605173,0.3962833515,0.5198698151
