objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.0895724004,0.0000000000,0.9875000000,0.0375000000,0.0000000000,0.0000000000,4496684.3881307058,9291504.2560884766,0.0962053416,0.1055109199,0.0895724004,0.1452354519,0.1111624669,0.0842901949,-43818218478843144.0000000000,0.0000000000,True,True
