fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9467104315,1.0000000000,0.0000000000,1.0000000000,1.0750423605,1.0000000000,0.0482616790,1.0000000000
0.3915526365,2.0000000000,0.6033349258,2.0000000000,0.2375009961,2.0000000000,-0.2908557734,2.0000000000
0.0414578289,3.0000000000,1.0000000000,3.0000000000,0.1870569107,3.0000000000,-0.4772664259,3.0000000000
