fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.8540626870,1.0000000000,0.4624219286,2.0000000000,1.0428841716,1.0000000000,-0.1501698971,1.0000000000
0.4510971590,2.0000000000,0.1457229115,1.0000000000,0.4735318222,2.0000000000,-0.3772976485,2.0000000000
0.1135352437,3.0000000000,1.0000000000,3.0000000000,0.3494256414,3.0000000000,-0.5530561404,3.0000000000
