seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
569388250,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.3002034217,0.2327749488,0.4670216295
616111840,0.0000000000,1.0000000000,0.0000000000,0.1361212011,0.4981420069,0.1612915932,0.2044451988
216388008,0.0000000000,1.0000000000,0.0000000000,0.1268651805,0.0012621751,0.6149351606,0.2569374838
872885771,0.0000000000,1.0000000000,0.0000000000,0.3914790523,0.0175273939,0.2355319745,0.3554615793
330378907,0.0000000000,1.0000000000,0.0000000000,0.3386959895,0.2394892409,0.2358039856,0.1860107840
292545673,0.0000000000,1.0000000000,0.0000000000,0.4874111963,0.1009624279,0.0940232374,0.3176031385
780368817,0.0000000000,1.0000000000,0.0000000000,0.1022000975,0.0632724243,0.0478261440,0.7867013342
661424532,0.0000000000,1.0000000000,0.0000000000,0.0826442159,0.3367082590,0.2483355116,0.3323120136
889308829,0.0000000000,1.0000000000,0.0000000000,0.3531754757,0.2341534347,0.0495548291,0.3631162604
749583846,0.0000000000,1.0000000000,0.0000000000,0.3563404717,0.1871971593,0.3781646213,0.0782977476
233833453,0.0000000000,1.0000000000,0.0000000000,0.3403926311,0.4166259868,0.0665851863,0.1763961957
463614239,0.0000000000,1.0000000000,0.0000000000,0.2814417441,0.3694387093,0.3491195466,0.0000000000
192093023,0.0000000000,1.0000000000,0.0000000000,0.0449135922,0.5385175713,0.2499267937,0.1666420428
332615124,0.0000000000,1.0000000000,0.0000000000,0.2887065239,0.0349301308,0.2925020061,0.3838613393
289399836,0.0000000000,1.0000000000,0.0000000000,0.0992529463,0.3560764526,0.1218206841,0.4228499170
903511347,0.0000000000,1.0000000000,0.0000000000,0.3226183749,0.4095550072,0.2110046793,0.0568219386
957820440,0.0000000000,1.0000000000,0.0000000000,0.2038165465,0.0509758638,0.1506863985,0.5945211911
807680188,0.0000000000,1.0000000000,0.0000000000,0.0272945617,0.3877615693,0.2042747964,0.3806690725
10374308,0.0000000000,1.0000000000,0.0000000000,0.3719683230,0.5813666539,0.0466650231,0.0000000000
454003549,0.0000000000,1.0000000000,0.0000000000,0.2984222135,0.3842574816,0.1603950976,0.1569252073
740945887,0.0000000000,1.0000000000,0.0000000000,0.5526253504,0.0145818491,0.2265965283,0.2061962721
781682162,0.0000000000,1.0000000000,0.0000000000,0.5277635067,0.2541581180,0.1079317385,0.1101466369
945305961,0.0000000000,1.0000000000,0.0000000000,0.2275924402,0.1426037733,0.2154370560,0.4143667306
799357564,0.0000000000,1.0000000000,0.0000000000,0.4488049787,0.1040918896,0.2280405155,0.2190626163
346158237,0.0000000000,1.0000000000,0.0000000000,0.5205286976,0.1936997213,0.1761004025,0.1096711785
689525750,0.0000000000,1.0000000000,0.0000000000,0.3758547812,0.3196865019,0.3044587169,0.0000000000
183625756,0.0000000000,1.0000000000,0.0000000000,0.2691771800,0.2156066878,0.1999048585,0.3153112736
269601103,0.0000000000,1.0000000000,0.0000000000,0.3586511223,0.2738423088,0.2979755219,0.0695310470
849212526,0.0000000000,1.0000000000,0.0000000000,0.4538050890,0.2293866360,0.0774100849,0.2393981901
681354891,0.0000000000,1.0000000000,0.0000000000,0.3208048917,0.1994123585,0.1284852917,0.3512974581
