seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
15440571,0.0000000000,1.0000000000,0.0000000000,0.0466502123,0.2994158075,0.5230755731,0.1308584070
682351863,0.0000000000,1.0000000000,0.0000000000,0.1525216520,0.1013065382,0.2929932424,0.4531785675
592947789,0.0000000000,1.0000000000,0.0000000000,0.6738191518,0.0732113648,0.0903434146,0.1626260689
53821018,0.0000000000,1.0000000000,0.0000000000,0.4468948434,0.2746355999,0.1001142852,0.1783552715
909086858,0.0000000000,1.0000000000,0.0000000000,0.2742395323,0.6893690151,0.0096556659,0.0267357867
220359872,0.0000000000,1.0000000000,0.0000000000,0.0604885432,0.1203770688,0.3188384482,0.5002959399
255089522,0.0000000000,1.0000000000,0.0000000000,0.0637306638,0.4132155164,0.0202426143,0.5028112055
184371810,0.0000000000,1.0000000000,0.0000000000,0.3307697424,0.0899923399,0.5217123372,0.0575255805
333616306,0.0000000000,1.0000000000,0.0000000000,0.0306621761,0.5576221167,0.0725106417,0.3392050655
347802536,0.0000000000,1.0000000000,0.0000000000,0.1889644801,0.6065304659,0.0861567926,0.1183482614
812094506,0.0000000000,1.0000000000,0.0000000000,0.5975333614,0.3475570008,0.0104865202,0.0444231176
451392147,0.0000000000,1.0000000000,0.0000000000,0.8729156768,0.0308091245,0.0411380997,0.0551370989
923344997,0.0000000000,1.0000000000,0.0000000000,0.4218938220,0.0288863690,0.5167863118,0.0324334973
449465805,0.0000000000,1.0000000000,0.0000000000,0.3045747289,0.3446881703,0.0473558071,0.3033812937
276574397,0.0000000000,1.0000000000,0.0000000000,0.3837180660,0.2774106206,0.1096584747,0.2292128387
788761678,0.0000000000,1.0000000000,0.0000000000,0.4411834040,0.0839548630,0.1547758899,0.3200858432
819754561,0.0000000000,1.0000000000,0.0000000000,0.3869050398,0.4176447649,0.1680307557,0.0274194395
861908074,0.0000000000,1.0000000000,0.0000000000,0.3745093373,0.0251518844,0.0339130822,0.5664256962
889892692,0.0000000000,1.0000000000,0.0000000000,0.0637348563,0.0844716248,0.3137933711,0.5380001478
25071869,0.0000000000,1.0000000000,0.0000000000,0.1751913100,0.0514624294,0.6950653855,0.0782808751
512970455,0.0000000000,1.0000000000,0.0000000000,0.0647256094,0.3362990451,0.4467073614,0.1522679841
268167706,0.0000000000,1.0000000000,0.0000000000,0.5364756570,0.0354415833,0.0275824238,0.4005003360
241223141,0.0000000000,1.0000000000,0.0000000000,0.1407636831,0.0687413651,0.2483864449,0.5421085069
792081187,0.0000000000,1.0000000000,0.0000000000,0.5795873030,0.0869789368,0.0850749697,0.2483587905
213762963,0.0000000000,1.0000000000,0.0000000000,0.0773943678,0.1564950689,0.7628475862,0.0032629772
409601821,0.0000000000,1.0000000000,0.0000000000,0.2110362839,0.4134642746,0.2720123814,0.1034870601
741467052,0.0000000000,1.0000000000,0.0000000000,0.3794657709,0.2942955248,0.1519487892,0.1742899151
148228346,0.0000000000,1.0000000000,0.0000000000,0.1578725693,0.2140191024,0.0753000912,0.5528082371
629940204,0.0000000000,1.0000000000,0.0000000000,0.2052591058,0.0654932992,0.1859380445,0.5433095505
438609778,0.0000000000,1.0000000000,0.0000000000,0.1886278677,0.2736248826,0.4516016738,0.0861455758
