fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9561170991,1.0000000000,0.0000000000,1.0000000000,1.0443611400,1.0000000000,-0.0049363227,1.0000000000
0.3855070988,2.0000000000,0.6117447318,2.0000000000,0.1892880660,2.0000000000,-0.3939214790,2.0000000000
0.0341396984,3.0000000000,1.0000000000,3.0000000000,0.1435609385,3.0000000000,-0.6076967769,3.0000000000
