seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
509313354,0.1054952100,1.0000000000,0.0000000000,0.3992426832,0.1030013842,0.1054952100,0.1056503770,0.1203301692,0.1071428571,0.1513217614,0.1685084000,0.2429148467,0.4427710375,0.1458057158
54500314,0.1054840664,1.0000000000,0.0000000000,0.3855218369,0.1029891507,0.1054840664,0.1056381435,0.1223347828,0.1071428571,0.1539556506,0.1685328670,0.4473337669,0.1469937084,0.2371396577
70201233,0.1054840664,1.0000000000,0.0000000000,0.4034262209,0.1029419297,0.1054840664,0.1055909225,0.1096946850,0.1071428571,0.1471606342,0.1686273090,0.4137024611,0.2505935457,0.1670766842
616308969,0.1055299377,1.0000000000,0.0000000000,0.3993342123,0.1030361119,0.1055299377,0.1056851047,0.1647997085,0.1071820586,0.1549022392,0.1684389446,0.5323575406,0.1564247748,0.1427787400
4379178,0.1484871176,1.0000000000,0.0000000000,0.4257884789,0.1484663674,0.1484871176,0.1484676229,0.1670252379,0.1613242680,0.2101865496,0.1685704562,0.5265764603,0.0344943212,0.2703587623
42350551,0.1206132889,1.0000000000,0.0000000000,0.4584044627,0.1205803682,0.1206132889,0.1205816236,0.1391514093,0.1334504393,0.1823005504,0.1685947973,0.4079042414,0.0902419785,0.3332589828
219135739,0.1054840664,1.0000000000,0.0000000000,0.4672978713,0.1029441023,0.1054840664,0.1073228590,0.0840750306,0.1071428571,0.1598139416,0.1686229637,0.1972507927,0.2622288817,0.3718973619
884145711,0.2365027612,1.0000000000,0.0000000000,1.2409392452,0.2435303517,0.2365027612,0.2525922111,0.2903399889,0.2364711232,0.3252325088,0.1684681676,0.0000000000,0.0270577536,0.8044740787
709578284,0.1056461830,1.0000000000,0.0000000000,0.3951338123,0.1031523572,0.1056461830,0.1058013500,0.1014856145,0.1071428571,0.1473710617,0.1682064540,0.2958774406,0.3524212802,0.1834948252
411562256,0.1054840664,1.0000000000,0.0000000000,0.4135756452,0.1029210736,0.1054840664,0.1055700664,0.1266920666,0.1120304681,0.1576033481,0.1686690213,0.4400176185,0.2582314392,0.1330819210
173127846,0.1060190901,1.0000000000,0.0000000000,0.4648137048,0.1105276378,0.1060190901,0.1222372346,0.0989693505,0.1071428571,0.1747283173,0.1685828522,0.1674621529,0.3102740165,0.3536809784
371156521,0.1434519913,1.0000000000,0.0000000000,0.5756169142,0.1434210402,0.1434519913,0.1434222956,0.1619901116,0.1562891417,0.2051412223,0.1685908581,0.3124413117,0.0445645738,0.4744032564
91721005,0.1054840664,1.0000000000,0.0000000000,0.3890353850,0.1029898250,0.1054840664,0.1056388179,0.1518736246,0.1071428571,0.1532776552,0.1685315183,0.5064127992,0.1483510479,0.1767046346
770253138,0.1054840664,1.0000000000,0.0000000000,0.3885863262,0.1029456336,0.1054840664,0.1055946264,0.0811358977,0.1071428571,0.1471643381,0.1686199013,0.2712650999,0.3359207401,0.2241942587
183533228,0.1416368094,1.0000000000,0.0000000000,0.3516428457,0.1460240308,0.1416368094,0.1577336276,0.1902746687,0.1304580714,0.2127877724,0.1688255049,0.0962267143,0.5860648439,0.1488829369
376376828,0.1602111645,1.0000000000,0.0000000000,0.4476534164,0.1602102989,0.1602111645,0.1602115543,0.1877072398,0.1730456413,0.2186903620,0.1685253399,0.5276751082,0.2927479773,0.0110515746
980027179,0.1494537569,1.0000000000,0.0000000000,0.4325435815,0.1494528913,0.1494537569,0.1494541468,0.1767788333,0.1621172348,0.2079329545,0.1681833419,0.2756273716,0.5232808988,0.0329083876
591963242,0.1187193052,1.0000000000,0.0000000000,0.5792761710,0.1187184396,0.1187193052,0.1187196950,0.1372405153,0.1315395454,0.1804386217,0.1684968667,0.2485711909,0.0940637664,0.4888681759
