Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8400653589,1.0000000000,0.2432652745,2.0000000000,1.0686368076,1.0000000000,-0.1053951125,1.0000000000
C3,0.4600932460,2.0000000000,0.1310941164,1.0000000000,0.5478687750,2.0000000000,-0.2890851881,2.0000000000
C1,0.1244247827,3.0000000000,1.0000000000,3.0000000000,0.4112930599,3.0000000000,-0.4448050905,3.0000000000
