objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.0959767869,0.0000000000,0.9958333333,0.0224381867,0.0000000000,0.0000000000,1078779.4817063883,4075078.2971532354,0.0959767869,0.1055109199,0.0903947627,0.1172857983,0.1085099740,0.0992790747,-125646189325782128.0000000000,0.0000000000,True,True
