Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9758102185,1.0000000000,0.0000000000,1.0000000000,1.0528586288,1.0000000000,0.0160463608,1.0000000000
C3,0.3772665012,2.0000000000,0.5609688643,2.0000000000,0.1934108275,2.0000000000,-0.3549661758,2.0000000000
C1,0.0188189893,3.0000000000,1.0000000000,3.0000000000,0.1455788309,3.0000000000,-0.5819152236,3.0000000000
