seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
673292805,0.0000000000,1.0000000000,0.0000000000,0.3695566475,0.0292226922,0.5821968021,0.0190238582
629249571,0.0000000000,1.0000000000,0.0000000000,0.3575724129,0.1769773771,0.0615714400,0.4038787700
443977331,0.0000000000,1.0000000000,0.0000000000,0.0680473614,0.6083206004,0.1360542153,0.1875778229
695763263,0.0000000000,1.0000000000,0.0000000000,0.0669636653,0.4662338143,0.1136795115,0.3531230089
898713315,0.0000000000,1.0000000000,0.0000000000,0.3502552537,0.2902169825,0.1881919582,0.1713358056
528933363,0.0000000000,1.0000000000,0.0000000000,0.1667807696,0.0728780851,0.7188752544,0.0414658909
611667746,0.0000000000,1.0000000000,0.0000000000,0.1155949407,0.4150404409,0.0778591202,0.3915054983
189894588,0.0000000000,1.0000000000,0.0000000000,0.0631146613,0.0597394116,0.1776551004,0.6994908267
681721781,0.0000000000,1.0000000000,0.0000000000,0.0878926431,0.4201639531,0.3857112720,0.1062321319
110745391,0.0000000000,1.0000000000,0.0000000000,0.2360578028,0.4312115825,0.0788828531,0.2538477615
712645561,0.0000000000,1.0000000000,0.0000000000,0.0127624602,0.3633167634,0.2979468762,0.3259739002
994576614,0.0000000000,1.0000000000,0.0000000000,0.5452135213,0.0338846466,0.1243527348,0.2965490973
439463988,0.0000000000,1.0000000000,0.0000000000,0.4797788667,0.1259818309,0.3210452103,0.0731940921
519664306,0.0000000000,1.0000000000,0.0000000000,0.1749570740,0.2709880762,0.5341081554,0.0199466944
293164239,0.0000000000,1.0000000000,0.0000000000,0.4926165497,0.2914613942,0.0369185786,0.1790034775
886758578,0.0000000000,1.0000000000,0.0000000000,0.0689195021,0.1126196236,0.4998256851,0.3186351892
164186901,0.0000000000,1.0000000000,0.0000000000,0.4349936953,0.2154505055,0.2165293042,0.1330264950
369086347,0.0000000000,1.0000000000,0.0000000000,0.0266207615,0.1366502434,0.5355927463,0.3011362488
436794215,0.0000000000,1.0000000000,0.0000000000,0.2378259680,0.2470720321,0.0310813836,0.4840206164
18671564,0.0000000000,1.0000000000,0.0000000000,0.3870120084,0.4098157559,0.0760987079,0.1270735278
276273451,0.0000000000,1.0000000000,0.0000000000,0.1256277631,0.4153182467,0.3110598395,0.1479941508
553644594,0.0000000000,1.0000000000,0.0000000000,0.3537163827,0.3256425980,0.0508834081,0.2697576111
767725270,0.0000000000,1.0000000000,0.0000000000,0.0353619022,0.3443665490,0.2702671897,0.3500043591
538142964,0.0000000000,1.0000000000,0.0000000000,0.3479374063,0.2324237162,0.3448419061,0.0747969714
43273558,0.0000000000,1.0000000000,0.0000000000,0.4827362871,0.2993049231,0.1965670881,0.0213917017
431733785,0.0000000000,1.0000000000,0.0000000000,0.1548126339,0.3711401172,0.1911843264,0.2828629225
435455769,0.0000000000,1.0000000000,0.0000000000,0.0346204798,0.4502066260,0.3714408751,0.1437320191
353278546,0.0000000000,1.0000000000,0.0000000000,0.3671706800,0.5545517592,0.0573849751,0.0208925857
281991184,0.0000000000,1.0000000000,0.0000000000,0.4202800400,0.1032991869,0.0621571537,0.4142636194
541743077,0.0000000000,1.0000000000,0.0000000000,0.1195284831,0.2466068201,0.1764339236,0.4574307732
