Region_Sheet,Region,Discount_Rate_%,Load_Profile,Cost_PVBatt,Cost_Diesel,Diesel_Price_Code,System,System_raw,Percent_Load_Target,PV_kW,Battery_kW,Battery_kWh,Generator_kW,Fuel_cost_$,REopt_LCC_$,PV_capex_$,PV_OandM_$,Battery_capex_$,Battery_OandM_$,Diesel_capex_$,Diesel_OandM_kW_$,Diesel_OandM_kWh_$,LCOE_$_per_kWh
Accra_10,Accra,10,nrel,high,low,36,PV+battery,PV+battery,95,20.273,5.167,45.458,0.0,0.0,110986.0,44599.94,7594.088621963537,47181.320043427,11610.18522474816,0.0,0.0,0.0,0.6961848134493838
Accra_10,Accra,10,nrel,high,low,44,PV+battery,PV+battery,95,20.273,5.167,45.458,0.0,0.0,110986.0,44599.94,7594.088621963537,47181.320043427,11610.18522474816,0.0,0.0,0.0,0.6961848134493838
Accra_10,Accra,10,nrel,high,med,32,PV+battery,PV+battery,95,20.273,5.167,45.458,0.0,0.0,110986.0,44599.94,7594.088621963537,47181.320043427,11610.18522474816,0.0,0.0,0.0,0.6961848134493838
Accra_10,Accra,10,nrel,high,med,36,PV+battery,PV+battery,95,20.273,5.167,45.458,0.0,0.0,110986.0,44599.94,7594.088621963537,47181.320043427,11610.18522474816,0.0,0.0,0.0,0.6961848134493838
Accra_10,Accra,10,nrel,high,med,44,PV+battery,PV+battery,95,20.273,5.167,45.458,0.0,0.0,110986.0,44599.94,7594.088621963537,47181.320043427,11610.18522474816,0.0,0.0,0.0,0.6961848134493838
Accra_10,Accra,10,nrel,low,high,32,PV+battery,PV+battery,95,20.193,5.233,45.568,0.0,0.0,68527.5,28269.92,4813.555305586047,27684.79448166737,7758.85332334944,0.0,0.0,0.0,0.42985425912865266
Accra_10,Accra,10,nrel,low,high,36,PV+battery,PV+battery,95,20.193,5.233,45.568,0.0,0.0,68527.5,28269.92,4813.555305586047,27684.79448166737,7758.85332334944,0.0,0.0,0.0,0.42985425912865266
Accra_10,Accra,10,nrel,low,high,44,PV+battery,PV+battery,95,20.193,5.233,45.568,0.0,0.0,68527.5,28269.92,4813.555305586047,27684.79448166737,7758.85332334944,0.0,0.0,0.0,0.42985425912865266
Accra_10,Accra,10,nrel,low,low,32,PV+battery,PV+battery,95,20.193,5.233,45.568,0.0,0.0,68527.5,28269.92,4813.555305586047,27684.79448166737,7758.85332334944,0.0,0.0,0.0,0.42985425912865266
Accra_10,Accra,10,nrel,low,low,36,PV+battery,PV+battery,95,20.193,5.233,45.568,0.0,0.0,68527.5,28269.92,4813.555305586047,27684.79448166737,7758.85332334944,0.0,0.0,0.0,0.42985425912865266
Accra_10,Accra,10,nrel,low,low,44,PV+battery,PV+battery,95,20.193,5.233,45.568,0.0,0.0,68527.5,28269.92,4813.555305586047,27684.79448166737,7758.85332334944,0.0,0.0,0.0,0.42985425912865266
Accra_10,Accra,10,nrel,low,med,32,PV+battery,PV+battery,95,20.193,5.233,45.568,0.0,0.0,68527.5,28269.92,4813.555305586047,27684.79448166737,7758.85332334944,0.0,0.0,0.0,0.42985425912865266
Accra_10,Accra,10,nrel,low,med,36,PV+battery,PV+battery,95,20.193,5.233,45.568,0.0,0.0,68527.5,28269.92,4813.555305586047,27684.79448166737,7758.85332334944,0.0,0.0,0.0,0.42985425912865266
Accra_10,Accra,10,nrel,low,med,44,PV+battery,PV+battery,95,20.193,5.233,45.568,0.0,0.0,68527.5,28269.92,4813.555305586047,27684.79448166737,7758.85332334944,0.0,0.0,0.0,0.42985425912865266
Accra_10,Accra,10,nrel,med,high,32,PV+battery,PV+battery,95,20.238,5.202,45.499,0.0,0.0,89762.9,36428.75999999999,6202.771390011744,37447.0191304982,9684.051028044201,0.0,0.0,0.0,0.5630581135564457
Accra_10,Accra,10,nrel,med,high,36,PV+battery,PV+battery,95,20.238,5.202,45.499,0.0,0.0,89762.9,36428.75999999999,6202.771390011744,37447.0191304982,9684.051028044201,0.0,0.0,0.0,0.5630581135564457
Accra_10,Accra,10,nrel,med,high,44,PV+battery,PV+battery,95,20.238,5.202,45.499,0.0,0.0,89762.9,36428.75999999999,6202.771390011744,37447.0191304982,9684.051028044201,0.0,0.0,0.0,0.5630581135564457
Accra_10,Accra,10,nrel,med,low,32,PV+battery,PV+battery,95,20.238,5.202,45.499,0.0,0.0,89762.9,36428.75999999999,6202.771390011744,37447.0191304982,9684.051028044201,0.0,0.0,0.0,0.5630581135564457
Accra_10,Accra,10,nrel,med,low,36,PV+battery,PV+battery,95,20.238,5.202,45.499,0.0,0.0,89762.9,36428.75999999999,6202.771390011744,37447.0191304982,9684.051028044201,0.0,0.0,0.0,0.5630581135564457
Accra_10,Accra,10,nrel,med,low,44,PV+battery,PV+battery,95,20.238,5.202,45.499,0.0,0.0,89762.9,36428.75999999999,6202.771390011744,37447.0191304982,9684.051028044201,0.0,0.0,0.0,0.5630581135564457
Accra_10,Accra,10,nrel,med,med,32,PV+battery,PV+battery,95,20.238,5.202,45.499,0.0,0.0,89762.9,36428.75999999999,6202.771390011744,37447.0191304982,9684.051028044201,0.0,0.0,0.0,0.5630581135564457
Accra_10,Accra,10,nrel,med,med,36,PV+battery,PV+battery,95,20.238,5.202,45.499,0.0,0.0,89762.9,36428.75999999999,6202.771390011744,37447.0191304982,9684.051028044201,0.0,0.0,0.0,0.5630581135564457
Accra_10,Accra,10,nrel,med,med,44,PV+battery,PV+battery,95,20.238,5.202,45.499,0.0,0.0,89762.9,36428.75999999999,6202.771390011744,37447.0191304982,9684.051028044201,0.0,0.0,0.0,0.5630581135564457
Accra_10,Accra,10,nrel,high,high,32,PV+battery+diesel,PV+battery+diesel,95,5.748,0.0,0.0,7.0,51962.60443333396,75563.7,12645.028,2153.085032383683,0.0,0.0,4849.389999999999,1489.873651,2461.646926588114,0.4739904167016128
Accra_10,Accra,10,nrel,high,high,36,PV+battery+diesel,PV+battery+diesel,95,5.953,0.0,0.0,7.0,57922.28872450227,82030.4,13097.502,2230.128356996549,0.0,0.0,4849.389999999999,1489.873651,2439.091224237794,0.5145542565835179
Accra_10,Accra,10,nrel,high,high,44,PV+battery+diesel,PV+battery+diesel,95,6.34,0.021,0.059,7.0,69636.57918440158,94797.8,13948.99,2375.112303892856,81.389823432062,15.15972831940032,4849.389999999999,1489.873651,2399.217290228127,0.5946406637631052
Accra_10,Accra,10,nrel,high,low,32,PV+battery+diesel,PV+battery+diesel,95,4.959,0.0,0.0,7.0,36228.33550899426,55972.9,10910.636,1857.767896234519,0.0,0.0,2909.62,1489.873651,2574.390902852119,0.3511026881293227
Accra_10,Accra,10,nrel,high,low,36,PV+battery+diesel,PV+battery+diesel,95,5.204,0.0,0.0,7.0,40130.06405921317,60465.5,11449.46,1949.514145391824,0.0,0.0,2909.62,1489.873651,2534.798500638023,0.37928353880330595
Accra_10,Accra,10,nrel,high,low,44,PV+battery+diesel,PV+battery+diesel,95,5.593,0.0,0.0,7.0,47997.42882294712,69278.2,12303.698,2094.966338292732,0.0,0.0,2909.62,1489.873651,2480.512306906297,0.43456319484537775
Accra_10,Accra,10,nrel,high,med,32,PV+battery+diesel,PV+battery+diesel,95,5.417,0.0,0.0,7.0,44044.36636101262,65865.8,11916.872,2029.100982301677,0.0,0.0,3879.54,1489.873651,2503.839372990824,0.4131581432405386
Accra_10,Accra,10,nrel,high,med,36,PV+battery+diesel,PV+battery+diesel,95,5.634,0.0,0.0,7.0,48986.26025841019,71337.9,12394.36,2110.403472572384,0.0,0.0,3879.54,1489.873651,2475.357106266563,0.44748312943407986
Accra_10,Accra,10,nrel,high,med,44,PV+battery+diesel,PV+battery+diesel,95,5.989,0.0,0.0,7.0,58905.94637695605,82132.3,13175.932,2243.482733047741,0.0,0.0,3879.54,1489.873651,2435.412538067368,0.5151934474047972
Accra_10,Accra,10,nrel,low,high,32,PV+battery+diesel,PV+battery+diesel,95,7.529,0.61,3.718,7.0,45630.95108287837,69490.2,10540.264,1794.704183792442,2388.271822359545,633.1281931652401,4849.389999999999,1489.873651,2161.694774837002,0.4358930128445062
Accra_10,Accra,10,nrel,low,high,36,PV+battery+diesel,PV+battery+diesel,95,13.055,2.644,21.557,7.0,28556.17948615536,74375.1,18277.42,3112.119596144049,13215.9494789512,3670.55488936824,4849.389999999999,1489.873651,1202.492655525489,0.46653465408951816
Accra_10,Accra,10,nrel,low,high,44,PV+battery+diesel,PV+battery+diesel,95,20.193,5.233,45.568,7.0,0.0,74866.7,28269.78,4813.531467607631,27685.08973144775,7758.921431859201,4849.389999999999,1489.873651,0.0,0.4696183263931575
Accra_10,Accra,10,nrel,low,low,32,PV+battery+diesel,PV+battery+diesel,95,5.857,0.0,0.0,7.0,34468.8934072607,50915.7,8199.562,1396.149871261813,0.0,0.0,2909.62,1489.873651,2449.364685744425,0.31938025612369836
Accra_10,Accra,10,nrel,low,low,36,PV+battery+diesel,PV+battery+diesel,95,6.089,0.0,0.0,7.0,38399.19984471942,55202.0,8524.194,1451.425375612834,0.0,0.0,2909.62,1489.873651,2425.469195575538,0.34626704333909575
Accra_10,Accra,10,nrel,low,low,44,PV+battery+diesel,PV+battery+diesel,95,6.72,0.262,1.295,7.0,44783.74917744221,63597.3,9408.098,1601.928836140091,866.9773402770506,220.555787155808,2909.62,1489.873651,2314.42899564113,0.3989284633772232
Accra_10,Accra,10,nrel,low,med,32,PV+battery+diesel,PV+battery+diesel,95,6.325,0.071,0.227,7.0,42080.79786034146,60415.2,8854.762,1507.711610248693,169.4610699433626,38.65209010262321,3879.54,1489.873651,2392.214197520098,0.3789680206648335
Accra_10,Accra,10,nrel,low,med,36,PV+battery+diesel,PV+battery+diesel,95,6.826,0.315,1.58,7.0,45412.42400638467,65584.9,9556.12,1627.132730719328,1053.983607894321,268.9860457334,3879.54,1489.873651,2294.765223636256,0.4113961343916934
Accra_10,Accra,10,nrel,low,med,44,PV+battery+diesel,PV+battery+diesel,95,16.927,4.013,34.555,7.0,13248.07013740857,73808.4,23697.94,4035.078444454736,21025.88663800475,5883.723886892,3879.54,1489.873651,547.7293567506889,0.4629799000324139
Accra_10,Accra,10,nrel,med,high,32,PV+battery+diesel,PV+battery+diesel,95,6.133,0.0,0.0,7.0,51108.4689368356,72790.6,11039.814,1879.763198918962,0.0,0.0,4849.389999999999,1489.873651,2421.18359641492,0.45659551909131524
Accra_10,Accra,10,nrel,med,high,36,PV+battery+diesel,PV+battery+diesel,95,6.409,0.059,0.253,7.0,56623.22489268843,79144.1,11536.92,1964.406071050848,239.9992460399525,53.831901918839,4849.389999999999,1489.873651,2384.388013061654,0.49644928634349716
Accra_10,Accra,10,nrel,med,high,44,PV+battery+diesel,PV+battery+diesel,95,8.101,0.799,5.373,7.0,59869.19774642748,91098.1,14580.9,2482.70842489896,4617.91531020308,1143.57593312528,4849.389999999999,1489.873651,2062.697738281356,0.5714334578603906
Accra_10,Accra,10,nrel,med,low,32,PV+battery+diesel,PV+battery+diesel,95,5.398,0.0,0.0,7.0,35271.54020395624,53551.3,9717.102,1654.543341014789,0.0,0.0,2909.62,1489.873651,2506.400886347772,0.33591265385248575
Accra_10,Accra,10,nrel,med,low,36,PV+battery+diesel,PV+battery+diesel,95,5.613,0.0,0.0,7.0,39230.91446697914,57933.3,10102.536,1720.171679391879,0.0,0.0,2909.62,1489.873651,2478.00409744741,0.3633997409854142
Accra_10,Accra,10,nrel,med,low,44,PV+battery+diesel,PV+battery+diesel,95,5.966,0.0,0.0,7.0,47171.55421046972,66577.4,10737.972,1828.368176911517,0.0,0.0,2909.62,1489.873651,2437.831017711234,0.41762181535459425
Accra_10,Accra,10,nrel,med,med,32,PV+battery+diesel,PV+battery+diesel,95,5.794,0.0,0.0,7.0,43208.92716765883,63241.6,10428.966,1775.75333149427,0.0,0.0,3879.54,1489.873651,2456.346226445968,0.39669725459283645
Accra_10,Accra,10,nrel,med,med,36,PV+battery+diesel,PV+battery+diesel,95,6.002,0.0,0.0,7.0,48169.76618247335,68618.5,10803.564,1839.536610341962,0.0,0.0,3879.54,1489.873651,2434.098304258956,0.43042507723205214
Accra_10,Accra,10,nrel,med,med,44,PV+battery+diesel,PV+battery+diesel,95,6.46,0.085,0.364,7.0,57444.81391769351,79221.6,11627.298,1979.794848288571,345.6345851024795,77.52600110797101,3879.54,1489.873651,2375.003351390464,0.49693542264034835
Accra_10,Accra,10,nrel,high,high,32,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,81483.82674045679,91686.7,0.0,0.0,0.0,0.0,4849.389999999999,1489.873651,3860.16855486191,0.5463693053946006
Accra_10,Accra,10,nrel,high,high,36,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,91669.30508301391,101872.0,0.0,0.0,0.0,0.0,4849.389999999999,1489.873651,3860.16855486191,0.6070644256926986
Accra_10,Accra,10,nrel,high,high,44,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,112040.2617681281,122243.0,0.0,0.0,0.0,0.0,4849.389999999999,1489.873651,3860.16855486191,0.7284570499249309
Accra_10,Accra,10,nrel,high,low,32,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,54322.55116030454,62585.6,0.0,0.0,0.0,0.0,2909.62,1489.873651,3860.16855486191,0.37295322876386994
Accra_10,Accra,10,nrel,high,low,36,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,61112.8700553426,69376.0,0.0,0.0,0.0,0.0,2909.62,1489.873651,3860.16855486191,0.4134178341139534
Accra_10,Accra,10,nrel,high,low,44,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,74693.50784541872,82956.6,0.0,0.0,0.0,0.0,2909.62,1489.873651,3860.16855486191,0.49434585299610223
Accra_10,Accra,10,nrel,high,med,32,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,67903.18895038067,77136.2,0.0,0.0,0.0,0.0,3879.54,1489.873651,3860.16855486191,0.4596615650337398
Accra_10,Accra,10,nrel,high,med,36,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,76391.08756917826,85624.1,0.0,0.0,0.0,0.0,3879.54,1489.873651,3860.16855486191,0.5102417258123351
Accra_10,Accra,10,nrel,high,med,44,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,93366.8848067734,102600.0,0.0,0.0,0.0,0.0,3879.54,1489.873651,3860.16855486191,0.6114026432785347
Accra_10,Accra,10,nrel,low,high,32,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,81483.82674045679,91686.7,0.0,0.0,0.0,0.0,4849.389999999999,1489.873651,3860.16855486191,0.5463693053946006
Accra_10,Accra,10,nrel,low,high,36,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,91669.30508301391,101872.0,0.0,0.0,0.0,0.0,4849.389999999999,1489.873651,3860.16855486191,0.6070644256926986
Accra_10,Accra,10,nrel,low,high,44,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,112040.2617681281,122243.0,0.0,0.0,0.0,0.0,4849.389999999999,1489.873651,3860.16855486191,0.7284570499249309
Accra_10,Accra,10,nrel,low,low,32,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,54322.55116030454,62585.6,0.0,0.0,0.0,0.0,2909.62,1489.873651,3860.16855486191,0.37295322876386994
Accra_10,Accra,10,nrel,low,low,36,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,61112.8700553426,69376.0,0.0,0.0,0.0,0.0,2909.62,1489.873651,3860.16855486191,0.4134178341139534
Accra_10,Accra,10,nrel,low,low,44,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,74693.50784541872,82956.6,0.0,0.0,0.0,0.0,2909.62,1489.873651,3860.16855486191,0.49434585299610223
Accra_10,Accra,10,nrel,low,med,32,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,67903.18895038067,77136.2,0.0,0.0,0.0,0.0,3879.54,1489.873651,3860.16855486191,0.4596615650337398
Accra_10,Accra,10,nrel,low,med,36,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,76391.08756917826,85624.1,0.0,0.0,0.0,0.0,3879.54,1489.873651,3860.16855486191,0.5102417258123351
Accra_10,Accra,10,nrel,low,med,44,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,93366.8848067734,102600.0,0.0,0.0,0.0,0.0,3879.54,1489.873651,3860.16855486191,0.6114026432785347
Accra_10,Accra,10,nrel,med,high,32,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,81483.82674045679,91686.7,0.0,0.0,0.0,0.0,4849.389999999999,1489.873651,3860.16855486191,0.5463693053946006
Accra_10,Accra,10,nrel,med,high,36,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,91669.30508301391,101872.0,0.0,0.0,0.0,0.0,4849.389999999999,1489.873651,3860.16855486191,0.6070644256926986
Accra_10,Accra,10,nrel,med,high,44,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,112040.2617681281,122243.0,0.0,0.0,0.0,0.0,4849.389999999999,1489.873651,3860.16855486191,0.7284570499249309
Accra_10,Accra,10,nrel,med,low,32,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,54322.55116030454,62585.6,0.0,0.0,0.0,0.0,2909.62,1489.873651,3860.16855486191,0.37295322876386994
Accra_10,Accra,10,nrel,med,low,36,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,61112.8700553426,69376.0,0.0,0.0,0.0,0.0,2909.62,1489.873651,3860.16855486191,0.4134178341139534
Accra_10,Accra,10,nrel,med,low,44,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,74693.50784541872,82956.6,0.0,0.0,0.0,0.0,2909.62,1489.873651,3860.16855486191,0.49434585299610223
Accra_10,Accra,10,nrel,med,med,32,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,67903.18895038067,77136.2,0.0,0.0,0.0,0.0,3879.54,1489.873651,3860.16855486191,0.4596615650337398
Accra_10,Accra,10,nrel,med,med,36,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,76391.08756917826,85624.1,0.0,0.0,0.0,0.0,3879.54,1489.873651,3860.16855486191,0.5102417258123351
Accra_10,Accra,10,nrel,med,med,44,Diesel only,Diesel only,100,0.0,0.0,0.0,7.0,93366.8848067734,102600.0,0.0,0.0,0.0,0.0,3879.54,1489.873651,3860.16855486191,0.6114026432785347
Accra_10,Accra,10,nrel,high,high,32,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,137511.0,56500.39999999999,9620.395112109762,57495.1177826868,13894.49356071624,0.0,0.0,0.0,0.8194404374256781
Accra_10,Accra,10,nrel,high,high,36,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,137511.0,56500.39999999999,9620.395112109762,57495.1177826868,13894.49356071624,0.0,0.0,0.0,0.8194404374256781
Accra_10,Accra,10,nrel,high,high,44,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,137511.0,56500.39999999999,9620.395112109762,57495.1177826868,13894.49356071624,0.0,0.0,0.0,0.8194404374256781
Accra_10,Accra,10,nrel,high,low,32,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,137511.0,56500.39999999999,9620.395112109762,57495.1177826868,13894.49356071624,0.0,0.0,0.0,0.8194404374256781
Accra_10,Accra,10,nrel,high,low,36,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,137511.0,56500.39999999999,9620.395112109762,57495.1177826868,13894.49356071624,0.0,0.0,0.0,0.8194404374256781
Accra_10,Accra,10,nrel,high,low,44,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,137511.0,56500.39999999999,9620.395112109762,57495.1177826868,13894.49356071624,0.0,0.0,0.0,0.8194404374256781
Accra_10,Accra,10,nrel,high,med,32,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,137511.0,56500.39999999999,9620.395112109762,57495.1177826868,13894.49356071624,0.0,0.0,0.0,0.8194404374256781
Accra_10,Accra,10,nrel,high,med,36,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,137511.0,56500.39999999999,9620.395112109762,57495.1177826868,13894.49356071624,0.0,0.0,0.0,0.8194404374256781
Accra_10,Accra,10,nrel,high,med,44,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,137511.0,56500.39999999999,9620.395112109762,57495.1177826868,13894.49356071624,0.0,0.0,0.0,0.8194404374256781
Accra_10,Accra,10,nrel,low,high,32,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,84862.5,35954.8,6122.06961679712,33522.0977609606,9262.99570714416,0.0,0.0,0.0,0.5057032827994604
Accra_10,Accra,10,nrel,low,high,36,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,84862.5,35954.8,6122.06961679712,33522.0977609606,9262.99570714416,0.0,0.0,0.0,0.5057032827994604
Accra_10,Accra,10,nrel,low,high,44,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,84862.5,35954.8,6122.06961679712,33522.0977609606,9262.99570714416,0.0,0.0,0.0,0.5057032827994604
Accra_10,Accra,10,nrel,low,low,32,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,84862.5,35954.8,6122.06961679712,33522.0977609606,9262.99570714416,0.0,0.0,0.0,0.5057032827994604
Accra_10,Accra,10,nrel,low,low,36,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,84862.5,35954.8,6122.06961679712,33522.0977609606,9262.99570714416,0.0,0.0,0.0,0.5057032827994604
Accra_10,Accra,10,nrel,low,low,44,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,84862.5,35954.8,6122.06961679712,33522.0977609606,9262.99570714416,0.0,0.0,0.0,0.5057032827994604
Accra_10,Accra,10,nrel,low,med,32,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,84862.5,35954.8,6122.06961679712,33522.0977609606,9262.99570714416,0.0,0.0,0.0,0.5057032827994604
Accra_10,Accra,10,nrel,low,med,36,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,84862.5,35954.8,6122.06961679712,33522.0977609606,9262.99570714416,0.0,0.0,0.0,0.5057032827994604
Accra_10,Accra,10,nrel,low,med,44,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,84862.5,35954.8,6122.06961679712,33522.0977609606,9262.99570714416,0.0,0.0,0.0,0.5057032827994604
Accra_10,Accra,10,nrel,med,high,32,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,111186.0,46227.6,7871.23236445344,45508.3357655151,11578.7446339302,0.0,0.0,0.0,0.6625673907950015
Accra_10,Accra,10,nrel,med,high,36,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,111186.0,46227.6,7871.23236445344,45508.3357655151,11578.7446339302,0.0,0.0,0.0,0.6625673907950015
Accra_10,Accra,10,nrel,med,high,44,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,111186.0,46227.6,7871.23236445344,45508.3357655151,11578.7446339302,0.0,0.0,0.0,0.6625673907950015
Accra_10,Accra,10,nrel,med,low,32,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,111186.0,46227.6,7871.23236445344,45508.3357655151,11578.7446339302,0.0,0.0,0.0,0.6625673907950015
Accra_10,Accra,10,nrel,med,low,36,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,111186.0,46227.6,7871.23236445344,45508.3357655151,11578.7446339302,0.0,0.0,0.0,0.6625673907950015
Accra_10,Accra,10,nrel,med,low,44,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,111186.0,46227.6,7871.23236445344,45508.3357655151,11578.7446339302,0.0,0.0,0.0,0.6625673907950015
Accra_10,Accra,10,nrel,med,med,32,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,111186.0,46227.6,7871.23236445344,45508.3357655151,11578.7446339302,0.0,0.0,0.0,0.6625673907950015
Accra_10,Accra,10,nrel,med,med,36,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,111186.0,46227.6,7871.23236445344,45508.3357655151,11578.7446339302,0.0,0.0,0.0,0.6625673907950015
Accra_10,Accra,10,nrel,med,med,44,PV+battery,PV+battery,100,25.682,6.914,54.401,0.0,0.0,111186.0,46227.6,7871.23236445344,45508.3357655151,11578.7446339302,0.0,0.0,0.0,0.6625673907950015
Accra_10,Accra,10,nrel,high,high,32,PV+battery+diesel,PV+battery+diesel,100,5.748,0.0,0.0,7.0,56036.79577035674,79831.1,12645.028,2153.085032383683,0.0,0.0,4849.389999999999,1489.873651,2654.655354331206,0.4757207169184506
Accra_10,Accra,10,nrel,high,high,36,PV+battery+diesel,PV+battery+diesel,100,5.953,0.0,0.0,7.0,62505.75397865297,86807.0,13097.502,2230.128356996549,0.0,0.0,4849.389999999999,1489.873651,2632.09965198089,0.5172907334803095
Accra_10,Accra,10,nrel,high,high,44,PV+battery+diesel,PV+battery+diesel,100,6.33,0.0,0.0,7.0,75359.75864819837,100595.0,13925.736,2371.152815677959,0.0,0.0,4849.389999999999,1489.873651,2596.400312218035,0.5994546676472143
Accra_10,Accra,10,nrel,high,low,32,PV+battery+diesel,PV+battery+diesel,100,4.959,0.0,0.0,7.0,38944.4630670094,58882.2,10910.636,1857.767896234519,0.0,0.0,2909.62,1489.873651,2767.399330595208,0.3508843345229564
Accra_10,Accra,10,nrel,high,low,36,PV+battery+diesel,PV+battery+diesel,100,5.204,0.0,0.0,7.0,43185.70756198018,63714.3,11449.46,1949.514145391824,0.0,0.0,2909.62,1489.873651,2727.806928381111,0.3796792537489429
Accra_10,Accra,10,nrel,high,low,44,PV+battery+diesel,PV+battery+diesel,100,5.593,0.0,0.0,7.0,51732.10421521799,73206.1,12303.698,2094.966338292732,0.0,0.0,2909.62,1489.873651,2673.520734649389,0.4362417450693249
Accra_10,Accra,10,nrel,high,med,32,PV+battery+diesel,PV+battery+diesel,100,5.417,0.0,0.0,7.0,47439.52580853162,69454.1,11916.872,2029.100982301677,0.0,0.0,3879.54,1489.873651,2696.847800733918,0.41388323905001634
Accra_10,Accra,10,nrel,high,med,36,PV+battery+diesel,PV+battery+diesel,100,5.634,0.0,0.0,7.0,52805.81463686897,75350.7,12394.36,2110.403472572384,1.7972194903e-09,5.23024827643596e-10,3879.54,1489.873651,2668.365534009652,0.44902160967726973
Accra_10,Accra,10,nrel,high,med,44,PV+battery+diesel,PV+battery+diesel,100,5.989,0.0,0.0,7.0,63574.29061729472,86993.8,13175.932,2243.482733047741,0.0,0.0,3879.54,1489.873651,2628.420965810463,0.5184038915092026
Accra_10,Accra,10,nrel,low,high,32,PV+battery+diesel,PV+battery+diesel,100,7.55,0.615,3.789,7.0,49616.81279627534,73752.6,10570.0,1799.767370408,2428.935906744718,645.185102105504,4849.389999999999,1489.873651,2350.518725129506,0.4394983878037471
Accra_10,Accra,10,nrel,low,high,36,PV+battery+diesel,PV+battery+diesel,100,13.252,2.691,22.168,7.0,32388.42348126465,79150.7,18553.5,3159.1280895804,13570.57183055991,3774.52252951688,4849.389999999999,1489.873651,1363.867368152393,0.47166615202091916
Accra_10,Accra,10,nrel,low,high,44,PV+battery+diesel,PV+battery+diesel,100,20.697,5.584,46.329,7.0,3947.496101372154,80554.9,28975.94,4933.770230737936,28333.67669313244,7888.4978716776,4849.389999999999,1489.873651,136.0046833208265,0.48003390632590665
Accra_10,Accra,10,nrel,low,low,32,PV+battery+diesel,PV+battery+diesel,100,5.857,0.0,0.0,7.0,37185.02096527591,53825.0,8199.562,1396.149871261813,0.0,0.0,2909.62,1489.873651,2642.373113487519,0.32074802411761333
Accra_10,Accra,10,nrel,low,low,36,PV+battery+diesel,PV+battery+diesel,100,6.089,0.0,0.0,7.0,41454.84334748646,58450.8,8524.194,1451.425375612834,0.0,0.0,2909.62,1489.873651,2618.477623318629,0.3483135830579432
