Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9989323971,1.0000000000,0.0000000000,1.0000000000,1.0406224648,1.0000000000,0.0660872079,1.0000000000
C3,0.3626981528,2.0000000000,0.6275566714,2.0000000000,0.0480015763,2.0000000000,-0.4015962152,2.0000000000
C1,0.0008305659,3.0000000000,1.0000000000,3.0000000000,0.0453376887,3.0000000000,-0.6679173662,3.0000000000
