Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8562762470,1.0000000000,0.0150516412,1.0000000000,1.0874111749,1.0000000000,-0.0490935779,1.0000000000
C3,0.4525800163,2.0000000000,0.1623604780,2.0000000000,0.5452276723,2.0000000000,-0.2293796315,2.0000000000
C1,0.1118131545,3.0000000000,1.0000000000,3.0000000000,0.4145644314,3.0000000000,-0.3752683750,3.0000000000
