objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.1471998054,0.0413654846,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4854985584,0.1255069026,0.1490751916,0.1471998054,0.1547168555,0.1615805725,0.1495394014,0.2104332365,-17.6575436075,0.0000000000,True,True
