Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9447770974,1.0000000000,0.0000000000,1.0000000000,1.0468600333,1.0000000000,-0.0005414934,1.0000000000
C3,0.3927949449,2.0000000000,0.6283364989,2.0000000000,0.1917536810,2.0000000000,-0.3898962109,2.0000000000
C1,0.0429619100,3.0000000000,1.0000000000,3.0000000000,0.1474825504,3.0000000000,-0.5941248130,3.0000000000
