seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
382057941,0.0000000000,1.0000000000,0.0000000000,0.2538612725,0.1456531406,0.4182759283,0.1822096587
779098988,0.0000000000,1.0000000000,0.0000000000,0.0601871133,0.3939854391,0.0350436075,0.5107838402
140632868,0.0000000000,1.0000000000,0.0000000000,0.1033297183,0.3622881656,0.3311372892,0.2032448269
277345094,0.0000000000,1.0000000000,0.0000000000,0.2644097058,0.3397153931,0.0172350140,0.3786398871
720461786,0.0000000000,1.0000000000,0.0000000000,0.1418614092,0.5067234045,0.1420221249,0.2093930615
207152945,0.0000000000,1.0000000000,0.0000000000,0.6660961005,0.2023357009,0.0414613510,0.0901068477
208668010,0.0000000000,1.0000000000,0.0000000000,0.4757926427,0.3481589885,0.1568885884,0.0191597804
995262761,0.0000000000,1.0000000000,0.0000000000,0.3403840596,0.0732169475,0.2390991612,0.3472998316
932024799,0.0000000000,1.0000000000,0.0000000000,0.1237437188,0.7164765073,0.0588733441,0.1009064298
701981005,0.0000000000,1.0000000000,0.0000000000,0.0800568691,0.0905449989,0.1920425721,0.6373555598
384991712,0.0000000000,1.0000000000,0.0000000000,0.7021151178,0.0489424712,0.0765257898,0.1724166211
642578056,0.0000000000,1.0000000000,0.0000000000,0.0166715340,0.0297150382,0.6212208331,0.3323925947
323780148,0.0000000000,1.0000000000,0.0000000000,0.2770964203,0.0444173600,0.3780598160,0.3004264037
15965345,0.0000000000,1.0000000000,0.0000000000,0.3468318971,0.3156350242,0.0121253532,0.3254077255
900976328,0.0000000000,1.0000000000,0.0000000000,0.0634630038,0.3875477323,0.2036301218,0.3453591421
990035303,0.0000000000,1.0000000000,0.0000000000,0.4191028224,0.1547363100,0.3127769153,0.1133839523
47376092,0.0000000000,1.0000000000,0.0000000000,0.3627867299,0.0312898362,0.0259318894,0.5799915445
568796920,0.0000000000,1.0000000000,0.0000000000,0.5025471187,0.2328410041,0.2191544723,0.0454574049
818278829,0.0000000000,1.0000000000,0.0000000000,0.2822661245,0.0981565572,0.3657144640,0.2538628544
928686983,0.0000000000,1.0000000000,0.0000000000,0.3889405999,0.0475620995,0.4147806512,0.1487166494
799346727,0.0000000000,1.0000000000,0.0000000000,0.0428750965,0.0223045297,0.7173075197,0.2175128541
510019724,0.0000000000,1.0000000000,0.0000000000,0.1714215493,0.5939969799,0.2245675975,0.0100138733
569600819,0.0000000000,1.0000000000,0.0000000000,0.0822980344,0.2207902932,0.1885874269,0.5083242455
19598608,0.0000000000,1.0000000000,0.0000000000,0.1993510537,0.3104034360,0.1055649165,0.3846805938
32102220,0.0000000000,1.0000000000,0.0000000000,0.2444712695,0.5390418924,0.0463483737,0.1701384644
83416434,0.0000000000,1.0000000000,0.0000000000,0.2750464495,0.2981601145,0.1372129206,0.2895805154
832022505,0.0000000000,1.0000000000,0.0000000000,0.3584812615,0.2728511760,0.3425045539,0.0261630086
566432376,0.0000000000,1.0000000000,0.0000000000,0.6276265660,0.1939381492,0.0150836309,0.1633516538
690645118,0.0000000000,1.0000000000,0.0000000000,0.0031441307,0.4206405462,0.3632209822,0.2129943409
23458953,0.0000000000,1.0000000000,0.0000000000,0.3903893109,0.1501523263,0.4088500121,0.0506083507
