seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
756478969,0.0000000000,1.0000000000,0.0000000000,0.7013164185,0.0684823245,0.0334121961,0.1967890609
958356576,0.0000000000,1.0000000000,0.0000000000,0.0576161601,0.2967613250,0.3962863006,0.2493362144
77575969,0.0000000000,1.0000000000,0.0000000000,0.6998008494,0.1914228619,0.0180184388,0.0907578499
176251356,0.0000000000,1.0000000000,0.0000000000,0.1826270894,0.0493260952,0.3453651096,0.4226817059
489988037,0.0000000000,1.0000000000,0.0000000000,0.2048224763,0.0820236292,0.4347329991,0.2784208954
855340878,0.0000000000,1.0000000000,0.0000000000,0.2558516348,0.3545284127,0.2308389765,0.1587809760
304361096,0.0000000000,1.0000000000,0.0000000000,0.6579848417,0.1419418914,0.1926957646,0.0073775023
299478938,0.0000000000,1.0000000000,0.0000000000,0.2225829779,0.2206886845,0.1061851257,0.4505432119
840822162,0.0000000000,1.0000000000,0.0000000000,0.0354764376,0.3730579475,0.5198214534,0.0716441614
1512230,0.0000000000,1.0000000000,0.0000000000,0.0835768104,0.1487485719,0.4470425421,0.3206320757
950475862,0.0000000000,1.0000000000,0.0000000000,0.3316039862,0.1300137550,0.1103863765,0.4279958824
189952688,0.0000000000,1.0000000000,0.0000000000,0.4132141448,0.0540026969,0.3609812784,0.1718018799
318874578,0.0000000000,1.0000000000,0.0000000000,0.1044950581,0.5448006304,0.0184071564,0.3322971550
324155063,0.0000000000,1.0000000000,0.0000000000,0.4828221376,0.0083492463,0.0517331213,0.4570954949
897768288,0.0000000000,1.0000000000,0.0000000000,0.4127388101,0.0066944834,0.3933910078,0.1871756988
337529050,0.0000000000,1.0000000000,0.0000000000,0.6314718467,0.1563524428,0.0947438376,0.1174318729
341348948,0.0000000000,1.0000000000,0.0000000000,0.0479664180,0.4610035168,0.1370150590,0.3540150062
812112110,0.0000000000,1.0000000000,0.0000000000,0.5546763093,0.2718680910,0.0543229807,0.1191326189
282863631,0.0000000000,1.0000000000,0.0000000000,0.3319721157,0.3547351419,0.1091628791,0.2041298633
798843597,0.0000000000,1.0000000000,0.0000000000,0.1560138802,0.0197608742,0.1527553009,0.6714699446
816155613,0.0000000000,1.0000000000,0.0000000000,0.1820042408,0.5809886205,0.1718921532,0.0651149855
655285176,0.0000000000,1.0000000000,0.0000000000,0.3428776118,0.3355977961,0.1320361538,0.1894884383
228703454,0.0000000000,1.0000000000,0.0000000000,0.2553941489,0.4197727605,0.2440034913,0.0808295993
562348274,0.0000000000,1.0000000000,0.0000000000,0.3651808686,0.0097077970,0.3138019635,0.3113093709
137674464,0.0000000000,1.0000000000,0.0000000000,0.3313872128,0.4902665798,0.1154044121,0.0629417952
57786245,0.0000000000,1.0000000000,0.0000000000,0.0135627525,0.1640773354,0.2034370668,0.6189228453
424371138,0.0000000000,1.0000000000,0.0000000000,0.2396530922,0.1728326223,0.5550395894,0.0324746961
294544522,0.0000000000,1.0000000000,0.0000000000,0.5826715325,0.2029550614,0.0235078768,0.1908655293
151538752,0.0000000000,1.0000000000,0.0000000000,0.2732590671,0.2239217341,0.1717027319,0.3311164669
526164554,0.0000000000,1.0000000000,0.0000000000,0.2537774034,0.2183767624,0.4366513892,0.0911944449
