objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1277049365,0.0364924998,0.9958333333,0.0224381867,0.0000000000,0.0000000000,0.4703596850,0.1953141627,0.1277049365,0.1327610602,0.1347648366,0.1474036187,0.1327977568,0.1888469860,-21.4873248017,0.0000000000,True,True,30,0.2733135158,1.0000000000,0.7094000000
