fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9565888420,1.0000000000,0.0000000000,1.0000000000,1.1410764173,1.0000000000,0.1639088173,1.0000000000
0.3893771140,2.0000000000,0.4726910771,2.0000000000,0.3637979309,2.0000000000,-0.0594357535,2.0000000000
0.0337726952,3.0000000000,1.0000000000,3.0000000000,0.2909849178,3.0000000000,-0.2036625109,3.0000000000
