fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9301853745,1.0000000000,0.0000000000,1.0000000000,1.0593905667,1.0000000000,0.0204700626,1.0000000000
0.4021726738,2.0000000000,0.6299599204,2.0000000000,0.2117600609,2.0000000000,-0.3496828545,2.0000000000
0.0543138719,3.0000000000,1.0000000000,3.0000000000,0.1663058312,3.0000000000,-0.5391936968,3.0000000000
