fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9269510402,1.0000000000,0.0000000000,1.0000000000,1.0699513473,1.0000000000,0.0325879610,1.0000000000
0.4042515262,2.0000000000,0.6151573565,2.0000000000,0.2417302330,2.0000000000,-0.3113082527,2.0000000000
0.0568300956,3.0000000000,1.0000000000,3.0000000000,0.1903036519,3.0000000000,-0.4929922906,3.0000000000
