objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1188744209,0.0274600792,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4345473497,0.0590600150,0.1188744209,0.1259690333,0.1225199417,0.1338725848,0.1303742298,0.1759254944,-30.2868747486,0.0000000000,True,True,30,0.2733135158,1.0000000000,0.7094000000
