seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
245916551,0.1165995607,1.0000000000,0.0000000000,0.4022364609,0.1165995607,0.1235866859,0.1166008161,0.1510854348,0.1364238363,0.1750796238,0.1825032063,0.2752013779,0.4580002312,0.0842951846
240828057,0.1587066877,1.0000000000,0.0000000000,0.3789338877,0.1587066877,0.1657342782,0.1587065935,0.2264804125,0.1785714286,0.2204255202,0.1825868362,0.6415710571,0.0000000000,0.1758421067
854346642,0.1275311904,1.0000000000,0.0000000000,0.4201369283,0.1275311904,0.1300232850,0.1391939142,0.1229735454,0.1188445470,0.1916849968,0.1826778829,0.1194537631,0.3703684532,0.3274999008
776767940,0.0959635158,1.0000000000,0.0000000000,0.3811823454,0.0959635158,0.1054840664,0.0986064365,0.1136058513,0.1071428571,0.1401761482,0.1825962809,0.4158124900,0.2237291828,0.1778620462
808349753,0.1500858695,1.0000000000,0.0000000000,0.4243430287,0.1500858695,0.1571134600,0.1500863448,0.1756515803,0.1699506103,0.2118052716,0.1825856970,0.4896674913,0.0172416365,0.3105051753
14572585,0.1084261931,1.0000000000,0.0000000000,0.3665221598,0.1084261931,0.1109145201,0.1201357899,0.1687995003,0.1133770810,0.1844370556,0.1825766017,0.1576712929,0.5293634103,0.1303886952
910638227,0.0959635158,1.0000000000,0.0000000000,0.3865251254,0.0959635158,0.1054840664,0.0985866964,0.0835298993,0.1071428571,0.1401564081,0.1826357612,0.3347467205,0.2014849984,0.2811325199
288908408,0.0960023560,1.0000000000,0.0000000000,0.4047255503,0.0960023560,0.1054840664,0.0986513488,0.1091645430,0.1071428571,0.1453578545,0.1825064565,0.3693690199,0.1502157111,0.2979088126
656269039,0.1304526836,1.0000000000,0.0000000000,0.4433561731,0.1304526836,0.1329250805,0.1421622805,0.1258753409,0.1217463426,0.1946533631,0.1825447415,0.1136501720,0.3246254830,0.3791796036
909436533,0.0959635158,1.0000000000,0.0000000000,0.3825300569,0.0959635158,0.1054840664,0.0985299389,0.1252191426,0.1071428571,0.1400996506,0.1827492762,0.4388860773,0.2150969562,0.1632676904
36162710,0.1152421969,1.0000000000,0.0000000000,0.4099091550,0.1152421969,0.1222372126,0.1152434523,0.1497359615,0.1350743630,0.1737222601,0.1825189872,0.4640835362,0.2664033453,0.0869941312
5473371,0.0959635158,1.0000000000,0.0000000000,0.4152451258,0.0959635158,0.1054840664,0.0985944877,0.0670112027,0.1071428571,0.1401641994,0.1826201787,0.2666084035,0.2345223915,0.3162490262
5429834,0.0959983579,1.0000000000,0.0000000000,0.3907610415,0.0959983579,0.1054840664,0.0986473508,0.1249037301,0.1102421316,0.1488922960,0.1825144525,0.3025892944,0.3782376591,0.1366585940
156325742,0.1228959935,1.0000000000,0.0000000000,0.3799110885,0.1228959935,0.1299235840,0.1228881888,0.1973323649,0.1427607344,0.1846071156,0.1826022571,0.5832595411,0.0716213884,0.1625168134
51657916,0.1587066877,1.0000000000,0.0000000000,0.4434496873,0.1587066877,0.1657342782,0.1587033970,0.1842723985,0.1785714286,0.2204223238,0.1825932290,0.4864550238,0.0000000000,0.3309517472
819980851,0.1587066877,1.0000000000,0.0000000000,0.5754560925,0.1587066877,0.1657342782,0.1586043703,0.1842723985,0.1785714286,0.2203232970,0.1827912825,0.3225913041,0.0000000000,0.4946174134
605925177,0.1829025327,1.0000000000,0.0000000000,0.4264762400,0.1829025327,0.1873451531,0.1802560507,0.2757621290,0.2113606632,0.2588840735,0.1824001171,0.7403212092,0.0702647590,0.0070139147
980046747,0.1016410699,1.0000000000,0.0000000000,0.5313958482,0.1016410699,0.1054840664,0.1133218128,0.1335377589,0.1071428571,0.1658128955,0.1826418446,0.1712340041,0.1694282095,0.4766959418
801481810,0.0959635158,1.0000000000,0.0000000000,0.4522754330,0.0959635158,0.1054840664,0.0985686438,0.0800321865,0.1071428571,0.1401383555,0.1826718665,0.2240340132,0.2236393451,0.3696547751
963187906,0.1202929000,1.0000000000,0.0000000000,0.3531987895,0.1202929000,0.1227849946,0.1319939187,0.1722635449,0.1116062566,0.1878887545,0.1826012930,0.1339303439,0.5362668082,0.1472015549
238552820,0.0960284510,1.0000000000,0.0000000000,0.4333090432,0.0960284510,0.1054840664,0.1036657598,0.0873335827,0.1071428571,0.1561568424,0.1824542663,0.1907336885,0.3049448633,0.3218671818
287799594,0.1587066877,1.0000000000,0.0000000000,0.4349027838,0.1587066877,0.1657342782,0.1587007845,0.2491168875,0.1847154216,0.2321396635,0.1825984541,0.6868323892,0.1305691567,0.0000000000
849408842,0.0959924083,1.0000000000,0.0000000000,0.4100745284,0.0959924083,0.1054840664,0.0986414011,0.0631039597,0.1071428571,0.1402111128,0.1825263518,0.2736084078,0.2719814869,0.2718837535
