objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1327309731,0.0252605404,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7980941946,0.2699713044,0.1333843029,0.1327309731,0.1377547608,0.1399610795,0.1363829048,0.1916532829,-32.0054319189,0.0000000000,True,True,30,0.2828609199,1.0000000000,0.7094000000
