Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9338624596,1.0000000000,0.0000000000,1.0000000000,1.0691620568,1.0000000000,0.0312699856,1.0000000000
C3,0.3998097488,2.0000000000,0.6101676625,2.0000000000,0.2408231092,2.0000000000,-0.3125347026,2.0000000000
C1,0.0514532001,3.0000000000,1.0000000000,3.0000000000,0.1887978261,3.0000000000,-0.4973469568,3.0000000000
