fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.8803410565,1.0000000000,0.2171785372,2.0000000000,1.0633628350,1.0000000000,-0.0935683021,1.0000000000
0.4374177537,2.0000000000,0.1675531616,1.0000000000,0.4826599243,2.0000000000,-0.3096087342,2.0000000000
0.0930913899,3.0000000000,1.0000000000,3.0000000000,0.3599930345,3.0000000000,-0.4763998886,3.0000000000
