objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.1296059589,0.0329462643,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5030264090,0.1815907572,0.1301340179,0.1296059589,0.1355630927,0.1422790290,0.1322771654,0.1893623432,-25.0455895360,0.0000000000,True,True
