seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
241528207,0.0000000000,1.0000000000,0.0000000000,0.1829909630,0.4005137790,0.0539036061,0.3625916520
675831337,0.0000000000,1.0000000000,0.0000000000,0.2657402522,0.3134142443,0.1393379242,0.2815075793
92343380,0.0000000000,1.0000000000,0.0000000000,0.4499747458,0.3372253307,0.2067550898,0.0060448337
214323201,0.0000000000,1.0000000000,0.0000000000,0.0162651234,0.4663033363,0.0516552098,0.4657763306
317647986,0.0000000000,1.0000000000,0.0000000000,0.3418973341,0.2735163268,0.2889626383,0.0956237008
309452030,0.0000000000,1.0000000000,0.0000000000,0.2803912347,0.0833022844,0.3647775192,0.2715289618
908679717,0.0000000000,1.0000000000,0.0000000000,0.0076046364,0.4547092224,0.0618518367,0.4758343046
799466096,0.0000000000,1.0000000000,0.0000000000,0.2637794317,0.1898086456,0.1642593751,0.3821525477
915338840,0.0000000000,1.0000000000,0.0000000000,0.5608434361,0.2313727005,0.0248725036,0.1829113598
995802098,0.0000000000,1.0000000000,0.0000000000,0.3693206733,0.2553321612,0.3230242179,0.0523229476
78535797,0.0000000000,1.0000000000,0.0000000000,0.0647479047,0.2918842361,0.3151803792,0.3281874801
142231815,0.0000000000,1.0000000000,0.0000000000,0.2191532519,0.3564262083,0.0098683887,0.4145521512
867929840,0.0000000000,1.0000000000,0.0000000000,0.1483229696,0.2751105729,0.1903210186,0.3862454389
78725533,0.0000000000,1.0000000000,0.0000000000,0.0542047211,0.5228368245,0.3887633951,0.0341950594
165987865,0.0000000000,1.0000000000,0.0000000000,0.6043653355,0.1829653837,0.1481129984,0.0645562825
180823813,0.0000000000,1.0000000000,0.0000000000,0.1264507120,0.5168272343,0.1174454239,0.2392766298
913816616,0.0000000000,1.0000000000,0.0000000000,0.0004950465,0.6523173999,0.1508020498,0.1963855039
359646891,0.0000000000,1.0000000000,0.0000000000,0.1541324817,0.3922334765,0.3173633626,0.1362706793
263830231,0.0000000000,1.0000000000,0.0000000000,0.2272837325,0.2849650817,0.1639272856,0.3238239002
169619249,0.0000000000,1.0000000000,0.0000000000,0.3124881576,0.3438690822,0.2211162212,0.1225265390
588759315,0.0000000000,1.0000000000,0.0000000000,0.3047804671,0.4678915212,0.1142840714,0.1130439404
800194806,0.0000000000,1.0000000000,0.0000000000,0.3243187767,0.3586120194,0.2191844672,0.0978847366
616807513,0.0000000000,1.0000000000,0.0000000000,0.4129353056,0.0990886685,0.1440569282,0.3439190977
986003361,0.0000000000,1.0000000000,0.0000000000,0.0900325406,0.2110108255,0.4519698963,0.2469867376
105385679,0.0000000000,1.0000000000,0.0000000000,0.3698254932,0.0567810289,0.2211587962,0.3522346818
487649616,0.0000000000,1.0000000000,0.0000000000,0.0888964580,0.2935550932,0.0449638997,0.5725845490
565731050,0.0000000000,1.0000000000,0.0000000000,0.2260580875,0.1385714782,0.3362674275,0.2991030069
687561534,0.0000000000,1.0000000000,0.0000000000,0.0205494514,0.1372334272,0.4586670177,0.3835501037
4629643,0.0000000000,1.0000000000,0.0000000000,0.0599015828,0.4417355639,0.3661461568,0.1322166965
202594296,0.0000000000,1.0000000000,0.0000000000,0.0151589075,0.3891047572,0.0755787188,0.5201576166
