seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
157835723,0.0000000000,1.0000000000,0.0000000000,0.2801041238,0.1211225481,0.5818964284,0.0168768998
790039292,0.0000000000,1.0000000000,0.0000000000,0.1145704573,0.0051551813,0.6201957156,0.2600786458
724608866,0.0000000000,1.0000000000,0.0000000000,0.0726070204,0.0411057243,0.4739910775,0.4122961778
963385742,0.0000000000,1.0000000000,0.0000000000,0.0614316679,0.3557334643,0.2245933823,0.3582414855
363405282,0.0000000000,1.0000000000,0.0000000000,0.3637828852,0.1974143397,0.3662961495,0.0725066256
91555956,0.0000000000,1.0000000000,0.0000000000,0.7681777193,0.0460631623,0.0011606080,0.1845985104
204645079,0.0000000000,1.0000000000,0.0000000000,0.5685638818,0.0644982911,0.2261719178,0.1407659092
522438803,0.0000000000,1.0000000000,0.0000000000,0.5310207318,0.0025498906,0.0903643807,0.3760649969
32586068,0.0000000000,1.0000000000,0.0000000000,0.2453216679,0.1911397862,0.2114552252,0.3520833208
740416035,0.0000000000,1.0000000000,0.0000000000,0.4507179207,0.1688894825,0.2700482120,0.1103443848
534978506,0.0000000000,1.0000000000,0.0000000000,0.1671305532,0.2924489875,0.0289032700,0.5115171893
493193279,0.0000000000,1.0000000000,0.0000000000,0.6002488140,0.0297778646,0.1637085702,0.2062647511
771896559,0.0000000000,1.0000000000,0.0000000000,0.1011172495,0.6830988410,0.1505394282,0.0652444814
364510454,0.0000000000,1.0000000000,0.0000000000,0.6883391986,0.0925588789,0.0038126017,0.2152893208
396313205,0.0000000000,1.0000000000,0.0000000000,0.0015361241,0.5984376115,0.3357664278,0.0642598366
423230779,0.0000000000,1.0000000000,0.0000000000,0.1644548112,0.5008237748,0.0579657565,0.2767556575
598554711,0.0000000000,1.0000000000,0.0000000000,0.2233594051,0.0566941191,0.0722817203,0.6476647555
705687860,0.0000000000,1.0000000000,0.0000000000,0.0055011477,0.2397567169,0.1069084828,0.6478336525
144804673,0.0000000000,1.0000000000,0.0000000000,0.1895639074,0.6587456418,0.1417968893,0.0098935615
243660119,0.0000000000,1.0000000000,0.0000000000,0.0572660593,0.4728435840,0.0868476471,0.3830427096
546192189,0.0000000000,1.0000000000,0.0000000000,0.1667215419,0.4733339975,0.1419127717,0.2180316889
139298983,0.0000000000,1.0000000000,0.0000000000,0.5740011130,0.1061097735,0.0650655647,0.2548235487
127909400,0.0000000000,1.0000000000,0.0000000000,0.0550202337,0.0868064562,0.5435166256,0.3146566846
733940377,0.0000000000,1.0000000000,0.0000000000,0.2365341699,0.1611686648,0.4989159279,0.1033812374
44534355,0.0000000000,1.0000000000,0.0000000000,0.0311819051,0.0254937712,0.8948048867,0.0485194370
692733816,0.0000000000,1.0000000000,0.0000000000,0.0305446293,0.0502354522,0.1146344776,0.8045854409
52823136,0.0000000000,1.0000000000,0.0000000000,0.2264329459,0.1542662770,0.4622357938,0.1570649834
172471635,0.0000000000,1.0000000000,0.0000000000,0.3893694447,0.0923037913,0.4692769401,0.0490498239
560276455,0.0000000000,1.0000000000,0.0000000000,0.2614267289,0.4957621808,0.1412294276,0.1015816627
237131389,0.0000000000,1.0000000000,0.0000000000,0.2952276407,0.2344324901,0.3747077136,0.0956321556
