Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8562714859,1.0000000000,0.2519044882,2.0000000000,1.0679362553,1.0000000000,-0.1068240614,1.0000000000
C3,0.4525830799,2.0000000000,0.1306602972,1.0000000000,0.5464934963,2.0000000000,-0.2911957070,2.0000000000
C1,0.1118168585,3.0000000000,1.0000000000,3.0000000000,0.4097527817,3.0000000000,-0.4478106208,3.0000000000
