Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9517562834,1.0000000000,0.0000000000,1.0000000000,1.0972853552,1.0000000000,0.0867948858,1.0000000000
C3,0.3924215800,2.0000000000,0.4914657269,2.0000000000,0.2764297530,2.0000000000,-0.2137892209,2.0000000000
C1,0.0375322939,3.0000000000,1.0000000000,3.0000000000,0.2204822222,3.0000000000,-0.3842539962,3.0000000000
