Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.6263001940,1.0000000000,0.0000000000,1.0000000000,1.2776771717,1.0000000000,0.3999987823,2.0000000000
C3,0.5974795378,2.0000000000,0.4562201432,2.0000000000,1.2030455106,2.0000000000,0.4003044779,1.0000000000
C1,0.2907282427,3.0000000000,1.0000000000,3.0000000000,0.9830475388,3.0000000000,0.3768184351,3.0000000000
