Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9520887141,1.0000000000,0.0000000000,1.0000000000,1.0653871127,1.0000000000,0.0247010866,1.0000000000
C3,0.3922120679,2.0000000000,0.6011203511,2.0000000000,0.2356584246,2.0000000000,-0.3222535491,2.0000000000
C1,0.0372736718,3.0000000000,1.0000000000,3.0000000000,0.1827191425,3.0000000000,-0.5153623646,3.0000000000
