Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9312777097,1.0000000000,0.0000000000,1.0000000000,1.1020551725,1.0000000000,0.0880848629,1.0000000000
C3,0.4053240426,2.0000000000,0.5638418857,2.0000000000,0.3000402483,2.0000000000,-0.2000774242,2.0000000000
C1,0.0534640649,3.0000000000,1.0000000000,3.0000000000,0.2405779237,3.0000000000,-0.3587091451,3.0000000000
