Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9593042230,1.0000000000,0.0000000000,1.0000000000,1.0646889191,1.0000000000,0.0233661137,1.0000000000
C3,0.3876660375,2.0000000000,0.5624197298,2.0000000000,0.2359402314,2.0000000000,-0.3211980699,2.0000000000
C1,0.0316602031,3.0000000000,1.0000000000,3.0000000000,0.1813114502,3.0000000000,-0.5205769546,3.0000000000
