Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9421106694,1.0000000000,0.0000000000,1.0000000000,1.1352376909,1.0000000000,0.1454348826,1.0000000000
C3,0.3984990692,2.0000000000,0.4662885708,2.0000000000,0.3725126857,2.0000000000,-0.0816632589,2.0000000000
C1,0.0450363181,3.0000000000,1.0000000000,3.0000000000,0.2982181716,3.0000000000,-0.2222813306,3.0000000000
