Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9515791875,1.0000000000,0.0000000000,1.0000000000,1.0828749517,1.0000000000,0.0549980274,1.0000000000
C3,0.3925331867,2.0000000000,0.5420183896,2.0000000000,0.2662252583,2.0000000000,-0.2614125109,2.0000000000
C1,0.0376700696,3.0000000000,1.0000000000,3.0000000000,0.2088492438,3.0000000000,-0.4424359884,3.0000000000
