Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8704949806,1.0000000000,0.2910606954,2.0000000000,1.0657325027,1.0000000000,-0.1144067778,1.0000000000
C3,0.4436215121,2.0000000000,0.1206355000,1.0000000000,0.5511569986,2.0000000000,-0.2960874613,2.0000000000
C1,0.1007513681,3.0000000000,1.0000000000,3.0000000000,0.4099672251,3.0000000000,-0.4568933842,3.0000000000
