Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8590766985,1.0000000000,0.2432652747,2.0000000000,1.0686368076,1.0000000000,-0.1053951125,1.0000000000
C3,0.4508156451,2.0000000000,0.1299723918,1.0000000000,0.5485237078,2.0000000000,-0.2884800025,2.0000000000
C1,0.1096344797,3.0000000000,1.0000000000,3.0000000000,0.4109590125,3.0000000000,-0.4451926106,3.0000000000
