Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9636774497,1.0000000000,0.0000000000,1.0000000000,1.0443611400,1.0000000000,-0.0049363227,1.0000000000
C3,0.3849105592,2.0000000000,0.6104464419,2.0000000000,0.1896252009,2.0000000000,-0.3926807108,2.0000000000
C1,0.0282579521,3.0000000000,1.0000000000,3.0000000000,0.1434036002,3.0000000000,-0.6084912813,3.0000000000
