Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9696463286,1.0000000000,0.0000000000,1.0000000000,1.0417163548,1.0000000000,-0.0094947030,1.0000000000
C3,0.3811499727,2.0000000000,0.5538905890,2.0000000000,0.1867524635,2.0000000000,-0.3972819939,2.0000000000
C1,0.0236143274,3.0000000000,1.0000000000,3.0000000000,0.1392257903,3.0000000000,-0.6226608565,3.0000000000
