Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8638352084,1.0000000000,0.0000000000,1.0000000000,1.0323194304,1.0000000000,-0.1683695210,1.0000000000
C3,0.4478172958,2.0000000000,0.1568951004,2.0000000000,0.4445077790,2.0000000000,-0.4146575677,2.0000000000
C1,0.1059324890,3.0000000000,1.0000000000,3.0000000000,0.3263754890,3.0000000000,-0.5967278934,3.0000000000
