Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9603151725,1.0000000000,0.0000000000,1.0000000000,1.0656043998,1.0000000000,0.0250812982,1.0000000000
C3,0.3870291056,2.0000000000,0.5222980843,2.0000000000,0.2374324499,2.0000000000,-0.3174782256,2.0000000000
C1,0.0308737119,3.0000000000,1.0000000000,3.0000000000,0.1823693053,3.0000000000,-0.5171913943,3.0000000000
