Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9400010037,1.0000000000,0.0000000000,1.0000000000,1.0475433021,1.0000000000,0.0002819291,1.0000000000
C3,0.3998274755,2.0000000000,0.6373576037,2.0000000000,0.1925687796,2.0000000000,-0.3907844401,2.0000000000
C1,0.0466775805,3.0000000000,1.0000000000,3.0000000000,0.1493371199,3.0000000000,-0.5888264911,3.0000000000
