Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9626400624,1.0000000000,0.0000000000,1.0000000000,1.0591147819,1.0000000000,0.0206825462,1.0000000000
C3,0.3855642136,2.0000000000,0.5986222260,2.0000000000,0.2126586370,2.0000000000,-0.3418634187,2.0000000000
C1,0.0290650111,3.0000000000,1.0000000000,3.0000000000,0.1636794482,3.0000000000,-0.5466502760,3.0000000000
