Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9302773752,1.0000000000,0.0000000000,1.0000000000,1.0613233582,1.0000000000,0.0245092787,1.0000000000
C3,0.4059537744,2.0000000000,0.6345302071,2.0000000000,0.2129828300,2.0000000000,-0.3448013389,2.0000000000
C1,0.0542422979,3.0000000000,1.0000000000,3.0000000000,0.1683291175,3.0000000000,-0.5302178368,3.0000000000
