Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8776324906,1.0000000000,0.5000000000,2.0000000000,1.0408915687,1.0000000000,-0.1538024798,1.0000000000
C3,0.4391243253,2.0000000000,0.1439074221,1.0000000000,0.4697553718,2.0000000000,-0.3827088688,2.0000000000
C1,0.0951985803,3.0000000000,1.0000000000,3.0000000000,0.3446248655,3.0000000000,-0.5622762467,3.0000000000
