Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9230606228,1.0000000000,0.0000000000,1.0000000000,1.1201767016,1.0000000000,0.1195755401,1.0000000000
C3,0.4105012973,2.0000000000,0.4759388035,2.0000000000,0.3358024399,2.0000000000,-0.1382960731,2.0000000000
C1,0.0598567341,3.0000000000,1.0000000000,3.0000000000,0.2715361890,3.0000000000,-0.2823312688,3.0000000000
