Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8484272891,1.0000000000,0.0000000000,1.0000000000,1.0425862736,1.0000000000,-0.1505843780,1.0000000000
C3,0.4575251752,2.0000000000,0.1834289703,2.0000000000,0.4705456834,2.0000000000,-0.3805746026,2.0000000000
C1,0.1179194293,3.0000000000,1.0000000000,3.0000000000,0.3495843086,3.0000000000,-0.5528006291,3.0000000000
