Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9380513629,1.0000000000,0.0000000000,1.0000000000,1.1150719245,1.0000000000,0.1172009679,1.0000000000
C3,0.4010563378,2.0000000000,0.4799198450,2.0000000000,0.3096123566,2.0000000000,-0.1554862623,2.0000000000
C1,0.0481943477,3.0000000000,1.0000000000,3.0000000000,0.2504837609,3.0000000000,-0.3074329529,3.0000000000
