Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9369011573,1.0000000000,0.0000000000,1.0000000000,1.1195052742,1.0000000000,0.1184320436,1.0000000000
C3,0.4017811712,2.0000000000,0.4677163562,2.0000000000,0.3358056996,2.0000000000,-0.1379981717,2.0000000000
C1,0.0490891763,3.0000000000,1.0000000000,3.0000000000,0.2695986273,3.0000000000,-0.2869326357,3.0000000000
