Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9287925057,1.0000000000,0.0000000000,1.0000000000,1.1062098100,1.0000000000,0.0941863986,1.0000000000
C3,0.4068898781,2.0000000000,0.5361296505,2.0000000000,0.3107188235,2.0000000000,-0.1856826555,2.0000000000
C1,0.0553974858,3.0000000000,1.0000000000,3.0000000000,0.2494166793,3.0000000000,-0.3407627366,3.0000000000
