Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9457032511,1.0000000000,0.0000000000,1.0000000000,1.1017456857,1.0000000000,0.0945228946,1.0000000000
C3,0.3962352462,2.0000000000,0.5200828293,2.0000000000,0.2838476842,2.0000000000,-0.2002000395,2.0000000000
C1,0.0422413877,3.0000000000,1.0000000000,3.0000000000,0.2278420227,3.0000000000,-0.3643428594,3.0000000000
