Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9350684014,1.0000000000,0.0000000000,1.0000000000,1.0953744678,1.0000000000,0.0726779802,1.0000000000
C3,0.4029357784,2.0000000000,0.5623545911,2.0000000000,0.2967970128,2.0000000000,-0.2212792739,2.0000000000
C1,0.0505150103,3.0000000000,1.0000000000,3.0000000000,0.2357749568,3.0000000000,-0.3859257960,3.0000000000
