seed,objective,rho,cr,score_delta,entropy_diff,critic_diff,merec_diff,lopcow_diff,mean_diff,bayes_diff,w_cost,w_emissions,w_reliability,w_social
423814265,0.0731735814,1.0000000000,0.0000000000,4097302.1287948219,0.1548559377,0.1617479512,0.1454775923,0.2146935397,0.1746218215,0.0731735814,0.4629637052,0.3365735893,0.1925634914,0.0078992141
315047630,0.1567923996,0.8750000000,0.0000000000,51327275.9133282304,0.2152690560,0.2153753017,0.2155179205,0.2676241054,0.2153249440,0.1567923996,0.4628931019,0.0113470994,0.0580030126,0.4677567861
391403818,0.0726768755,1.0000000000,0.0000000000,0.2809745317,0.1449110237,0.1518030373,0.1355326784,0.2301998579,0.1652749654,0.0726768755,0.4627055479,0.3678443830,0.1416610271,0.0277890420
139352991,0.1518047280,1.0000000000,0.0000000000,0.9180164497,0.2134815634,0.2133735895,0.2132301892,0.2767900162,0.2134231888,0.1518047280,0.4627926426,0.0000000000,0.4640537350,0.0731536224
130339054,0.0551413096,1.0000000000,0.0000000000,6092938.2584524071,0.1311256104,0.1336597560,0.1338481951,0.1648773980,0.1224674222,0.0551413096,0.4628280952,0.1122080128,0.1986463345,0.2263175575
377351779,0.0726484362,1.0000000000,0.0000000000,6496350.9566507433,0.1509920972,0.1580983304,0.1421139907,0.2127393139,0.1708722438,0.0726484362,0.4625677490,0.3330610938,0.0153983696,0.1889727876
592247480,0.0907665587,1.0000000000,0.0000000000,0.3373618790,0.1588055447,0.1656975583,0.1494271994,0.2483425409,0.1834176484,0.0907665587,0.4628115474,0.4040237495,0.1331647031,0.0000000000
361899752,0.0383932374,0.8750000000,0.0000000000,33585867.1569351405,0.0969934100,0.1055109199,0.0985755075,0.1648723584,0.1168735565,0.0383932374,0.4628180162,0.1827533880,0.1233957441,0.2310328518
51933624,0.0205685136,0.8750000000,0.0000000000,18280126.6644829065,0.1000941523,0.1069861658,0.0907158069,0.1781433356,0.1198600361,0.0205685136,0.4628092269,0.2636276592,0.1561403289,0.1174227849
312308022,0.0515639273,0.8750000000,0.0000000000,31994721.7545556985,0.1300330698,0.1371393030,0.1211549632,0.1717505563,0.1499132163,0.0515639273,0.4628811386,0.2507701889,0.0573164245,0.2290322479
59771920,0.1573594089,1.0000000000,0.0000000000,0.7047181824,0.2215200398,0.2259841535,0.2096679744,0.3149248925,0.2500000000,0.1573594089,0.4627905500,0.5372094500,0.0000000000,0.0000000000
